code,indicator,unit,category,series,opp,prefAvail,cityAvail,prefUsed,cityUsed,vintage,prefId,cityId
I530221,診療科目別一般診療所数（気管食道科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530222,診療科目別一般診療所数（皮膚科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530223,診療科目別一般診療所数（泌尿器科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530224,診療科目別一般診療所数（性病科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530225,診療科目別一般診療所数（こう門科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530226,診療科目別一般診療所数（リハビリテーション科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530227,診療科目別一般診療所数（放射線科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530228,診療科目別一般診療所数（麻酔科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530229,診療科目別歯科診療所数（歯科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530230,診療科目別歯科診療所数（矯正歯科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530231,診療科目別歯科診療所数（小児歯科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530232,診療科目別歯科診療所数（歯科口腔外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530233,診療科目別一般診療所数（呼吸器内科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530234,診療科目別一般診療所数（循環器内科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530235,診療科目別一般診療所数（気管食道外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530236,診療科目別一般診療所数（消化器内科（胃腸内科））,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530237,診療科目別一般診療所数（消化器外科（胃腸外科））,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530238,診療科目別一般診療所数（腎臓内科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530239,診療科目別一般診療所数（糖尿病内科（代謝内科））,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530240,診療科目別一般診療所数（血液内科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530241,診療科目別一般診療所数（感染症内科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530242,診療科目別一般診療所数（呼吸器外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530243,診療科目別一般診療所数（心臓血管外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530244,診療科目別一般診療所数（乳腺外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530245,診療科目別一般診療所数（肛門外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530246,診療科目別一般診療所数（美容外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530247,診療科目別一般診療所数（小児外科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530248,診療科目別一般診療所数（病理診断科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530249,診療科目別一般診療所数（臨床検査科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I530250,診療科目別一般診療所数（救急科）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5401,救急医療体制病院数,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I540201,救急告示病院数,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I540202,救急告示一般診療所数,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5503,介護老人保健施設在所者数（詳細票）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5506,介護療養型医療施設数,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5507,介護療養型医療施設在院者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5508,介護療養型医療施設従事者数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5509,介護老人保健施設従事者数（常勤）（詳細票）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5510,介護療養型医療施設定員数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5601,訪問看護ステーション数,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I5602,訪問看護ステーション利用者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560501,通所リハビリテーション事業所数（介護老人保健施設）,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560502,通所リハビリテーション利用者数（介護老人保健施設）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560601,通所リハビリテーション事業所数（医療施設）,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560602,通所リハビリテーション利用者数（医療施設）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560701,短期入所療養介護事業所数（介護老人保健施設）,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560702,短期入所療養介護利用者数（介護老人保健施設）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560801,短期入所療養介護事業所数（医療施設）,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I560802,短期入所療養介護利用者数（医療施設）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610101,医療施設産婦人科医師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610102,医療施設産科医師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610110,病院医師数（常勤）（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610111,精神科病院医師数（常勤）（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610112,一般病院医師数（常勤）（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I610120,一般診療所医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6102,介護老人保健施設医師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I611110,病院医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I611111,精神科病院医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I611112,一般病院医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I620110,病院歯科医師数（常勤）（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I620111,一般病院歯科医師数（常勤）（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I620120,歯科診療所歯科医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I621110,病院歯科医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I621111,一般病院歯科医師数（常勤）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6311,薬局薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6312,医療施設薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I631210,病院薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I631211,一般病院薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6320,主な従事先が大学である薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6330,主な従事先が医薬品関係企業である薬剤師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6401,医療施設看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I640110,病院看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I640111,一般病院看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I640112,精神科病院看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I640120,一般診療所看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I640130,歯科診療所看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6402,介護老人保健施設看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I641110,病院看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I641111,一般病院看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I641112,精神科病院看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6500,准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6501,医療施設准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I650110,病院准看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I650111,一般病院准看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I650112,精神科病院准看護師数（病院報告）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I650120,一般診療所准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I650130,歯科診療所准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I6502,介護老人保健施設准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I651110,病院准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I651111,一般病院准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I651112,精神科病院准看護師数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I7103,無薬局町村数,町村,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I7201,医療機器の販売業数,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8101,有訴者数,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8102,通院者数,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I820101,医療施設推計入院患者数（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201011,医療施設推計入院患者数（生活習慣病）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201012,医療施設推計入院患者数（悪性新生物（腫瘍））（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201013,医療施設推計入院患者数（糖尿病）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201014,医療施設推計入院患者数（高血圧性疾患）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201015,医療施設推計入院患者数（心疾患（高血圧性を除く））（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201016,医療施設推計入院患者数（脳血管疾患）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I820102,医療施設推計外来患者数（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201021,医療施設推計外来患者数（生活習慣病）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201022,医療施設推計外来患者数（悪性新生物（腫瘍））（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201023,医療施設推計外来患者数（糖尿病）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201024,医療施設推計外来患者数（高血圧性疾患）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201025,医療施設推計外来患者数（心疾患（高血圧性を除く））（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8201026,医療施設推計外来患者数（脳血管疾患）（施設所在地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I820201,医療施設推計入院患者数（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202011,医療施設推計入院患者数（生活習慣病）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202012,医療施設推計入院患者数（悪性新生物（腫瘍））（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202013,医療施設推計入院患者数（糖尿病）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202014,医療施設推計入院患者数（高血圧性疾患）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202015,医療施設推計入院患者数（心疾患（高血圧性を除く））（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202016,医療施設推計入院患者数（脳血管疾患）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I820202,医療施設推計外来患者数（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202021,医療施設推計外来患者数（生活習慣病）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202022,医療施設推計外来患者数（悪性新生物（腫瘍））（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202023,医療施設推計外来患者数（糖尿病）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202024,医療施設推計外来患者数（高血圧性疾患）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202025,医療施設推計外来患者数（心疾患（高血圧性を除く））（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8202026,医療施設推計外来患者数（脳血管疾患）（患者住所地）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821101,外来患者延数（一般病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821102,新入院患者数（一般病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821103,退院患者数（一般病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821104,在院患者延数（一般病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821201,外来患者延数（精神科病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821202,新入院患者数（精神科病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821203,退院患者数（精神科病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I821204,在院患者延数（精神科病院）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8303,食中毒患者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I8401,2500ｇ未満の出生数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I840101,2500ｇ未満の出生数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I840102,2500ｇ未満の出生数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910101,生活習慣病による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910102,生活習慣病による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9102,悪性新生物（腫瘍）による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910201,悪性新生物による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910202,悪性新生物による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910401,高血圧性疾患による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910402,高血圧性疾患による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9105,心疾患（高血圧性を除く）による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910501,心疾患（高血圧性を除く）による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910502,心疾患（高血圧性を除く）による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910601,脳血管疾患による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910602,脳血管疾患による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910801,自殺者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I910802,自殺者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911001,不慮の事故による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911002,不慮の事故による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9111,妊娠、分娩及び産じょくによる死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9112,感染症及び寄生虫症による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911201,感染症及び寄生虫症による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911202,感染症及び寄生虫症による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9113,結核による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911301,結核による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911302,結核による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9114,呼吸器系の疾患による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911401,呼吸器系の疾患による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911402,呼吸器系の疾患による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9115,肺炎による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911501,肺炎による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911502,肺炎による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I9117,消化器系の疾患による死亡者数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911701,消化器系の疾患による死亡者数（男）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I911702,消化器系の疾患による死亡者数（女）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
J1102,現に保護を受けた生活保護被保護実世帯数,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110201,現に保護を受けた生活保護被保護実世帯数（母子世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110202,現に保護を受けた生活保護被保護実世帯数（傷病・障害者世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110203,現に保護を受けた生活保護被保護実世帯数（高齢者世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110204,現に保護を受けた医療扶助単給世帯数,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1103,保護開始世帯数,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110301,保護開始世帯数（母子世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110302,保護開始世帯数（高齢者世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110303,保護開始世帯数（その他の世帯）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1104,生活保護扶助世帯数,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110401,生活保護扶助世帯数（生活）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110402,生活保護扶助世帯数（住宅）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110403,生活保護扶助世帯数（教育）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110404,生活保護扶助世帯数（医療）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1104041,生活保護扶助世帯数（介護）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110405,生活保護扶助世帯数（出産）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110406,生活保護扶助世帯数（生業）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110407,生活保護扶助世帯数（葬祭）,世帯,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1106,生活保護扶助人員,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110601,生活保護扶助人員（生活）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110602,生活保護扶助人員（住宅）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110603,生活保護扶助人員（教育）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110604,生活保護扶助人員（医療）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1106041,生活保護扶助人員（介護）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110605,生活保護扶助人員（出産）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110606,生活保護扶助人員（生業）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110607,生活保護扶助人員（葬祭）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110702,生活保護被保護高齢者数（65歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110703,教育扶助受給人員、小－中学校,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J110704,高等学校等就学費受給人員,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120001,身体障害者手帳交付数（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120002,身体障害者手帳交付数（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1201,身体障害者手帳交付数（視覚障害）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120101,身体障害者手帳交付数（視覚障害）（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120102,身体障害者手帳交付数（視覚障害）（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1202,身体障害者手帳交付数（聴覚・平衡機能障害）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120201,身体障害者手帳交付数（聴覚・平衡機能障害）（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120202,身体障害者手帳交付数（聴覚・平衡機能障害）（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1203,身体障害者手帳交付数（音声・言語・そしゃく機能障害）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120301,身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120302,身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1204,身体障害者手帳交付数（肢体不自由障害）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120401,身体障害者手帳交付数（肢体不自由障害）（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120402,身体障害者手帳交付数（肢体不自由障害）（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1205,身体障害者手帳交付数（内部障害）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120501,身体障害者手帳交付数（内部障害）（18歳以上）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J120502,身体障害者手帳交付数（内部障害）（18歳未満）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1210,身体障害者補装具交付決定件数,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1212,身体障害者補装具修理決定件数,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1213,身体障害者補装具修理負担額,円,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J121301,身体障害者補装具修理負担額（公費負担額）,円,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1301,精神障害者保健福祉手帳交付件数,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J130101,精神障害保健福祉手帳交付件数（1級）,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J130102,精神障害保健福祉手帳交付件数（2級）,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J130103,精神障害保健福祉手帳交付件数（3級）,件,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1401,児童扶養手当受給者数,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J1501,知的障害者療育手帳交付数,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2101,社会福祉施設数,所,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2103,社会福祉施設従事者数（常勤）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2202,保護施設定員数（医療保護施設を含む）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2203,保護施設定員数（詳細票）（医療保護施設を除く）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2205,保護施設在所者数（医療保護施設を含む）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2206,保護施設在所者数（詳細票）（医療保護施設を除く）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2209,保護施設従事者数（医療保護施設を除く）（専任）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2212,保護施設従事者数（詳細票）（医療保護施設を除く）（常勤）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J2300,老人福祉関係施設数,所,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230115,養護老人ホーム従事者数（詳細票）（常勤）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230125,介護老人福祉施設在所者数（詳細票）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230126,介護老人福祉施設従事者数（詳細票）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230135,軽費老人ホーム従事者数（詳細票）（常勤）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230144,老人福祉センター従事者数（専任）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230145,老人福祉センター従事者数（常勤）,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230155,訪問介護事業所数,所,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230156,訪問介護利用者数,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230162,訪問入浴介護事業所数,所,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230163,訪問入浴介護利用者数,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230165,通所介護事業所数,所,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
J230166,通所介護定員数,人,福祉・社会保障,basic,NEW pref,1,0,0,0,0,0000010110,
